name,url,id,type,address,label,feature,price,comment1,comment2,comment3,comment_count,lng,lat
老诚一锅(亚运村店) 分店,/shop/1942591,1942591,火锅,朝阳区慧忠路安慧里一区1号楼 64946058,羊蝎子 亚运村,羊蝎子 葱油饼 冻豆腐,77,7.8,6.7,6.7,230,116.42384,40.001705
郭林家常菜(小马厂店) 分店,/shop/514419,514419,北京菜,西城区北蜂窝6号中土大厦1楼 63260759,家常菜 婚宴酒店 广外大街,烤鸭 宫保鸡丁 水煮鱼,65,6.8,7.1,6.7,230,116.341,39.903774
玉桥餐厅,/shop/512335,512335,北京菜,东城区天坛东侧路74号 67021109,家常菜 天坛,宫保鸡丁,45,7.8,6.7,6.8,229,116.42784,39.880444
小肥羊(嘉园店) 分店,/shop/1926184,1926184,火锅,丰台区镇国寺北街4号院13号楼 87588876,其他火锅 草桥,羔羊肉 锅底 羊肉,69,7.9,7.8,7.8,229,116.371315,39.850273
平娃三宝(广渠门店) 分店,/shop/4707133,4707133,小吃快餐,东城区广渠门内大街29号 67116981,粉面馆 广渠门,羊肉串 招牌刀削面 烤扇贝,49,8.6,7.8,8.2,229,116.44104,39.8999
栗满秋,/shop/579760,579760,小吃快餐,朝阳区西坝河南里燕丰商场 64615893,零食 食品茶酒 左家庄,栗子 瓜子 糖炒栗子,16,8.8,7.3,7.5,229,116.44572,39.96585
老上海城隍庙小吃(玉泉路店) 分店,/shop/513787,513787,小吃快餐,海淀区复兴路83号西二楼1楼 51606656,快餐/简餐 五棵松,叉烧包 荠菜馄饨 酱肉包,20,7.1,6.9,6.6,229,116.25981,39.914543
郭家私厨面馆,/shop/5284900,5284900,小吃快餐,海淀区五棵松六建集团园内 68180935,粉面馆 五棵松,热干面 酸辣瓜条 卤肉饭,16,8.6,8.1,9.3,229,116.274185,39.912483
风流翅,/shop/2092894,2092894,小吃快餐,朝阳区东直门外斜街58号 ,烧烤 亮马桥/三元桥,烤翅,50,8,7.3,7.5,229,116.447266,39.951363
大可食尚铁板烧,/shop/3315298,3315298,日本,朝阳区呼家楼北街甲6号 65005505,日式烧烤/铁板烧 朝阳公园/团结湖,鳕鱼 金针菇牛肉卷 牛排,156,7.6,7.8,8,229,116.473404,39.928165
白魁老号饭庄(安内店) 分店,/shop/2425813,2425813,小吃快餐,东城区安定门内大街195号 64042657,老北京小吃 清真菜 安定门,糖火烧 门钉肉饼 豌豆黄,24,7.8,7,6.9,229,116.4146,39.950005
云南过桥米线 分店,/shop/2011942,2011942,小吃快餐,西城区地安门外大街甲133号 64016680,云南菜 粉面馆 地安门 什刹海,过桥米线 口水鸡 大众米线,27,8.2,7.6,7.8,228,116.402435,39.940895
食唐餐馆(劲松店),/shop/581081,581081,小吃快餐 西北菜,朝阳区劲松9区907号楼 67769193,西北菜 其他小吃 劲松/潘家园,肉夹馍 臊子面 凉皮,45,7.9,7.3,7.3,228,116.45215,39.89356
京味斋(花园路店) 分店,/shop/2827057,2827057,小吃快餐 北京菜,海淀区花园北路44号贯通大厦2楼 62358581,家常菜 炸酱面 北太平庄,炸酱面 烤鸭 卤煮,52,7.5,7.6,7.2,228,116.36636,39.987244
三元梅园(劲松八区店) 分店,/shop/512328,512328,小吃快餐,朝阳区劲松八区809-5号 67792083,老北京小吃 劲松/潘家园,奶酪 双皮奶 杏仁豆腐,13,7.4,6.3,6.3,227,116.45668,39.88754
青年餐厅(大红门银泰店) 分店,/shop/5517892,5517892,北京菜,丰台区大红门西路26号银泰百货商场5楼 56530691,家常菜 婚宴酒店 大红门,宫保鸡丁 青年拌菜 剁椒鱼头,61,7.8,8.4,7.9,227,116.392944,39.84965
麻里麻里香锅(角门店) 分店,/shop/5652034,5652034,川菜,丰台区马家堡西路11号 67570166,香锅 草桥,麻辣香锅 五花肉 鱼豆腐,46,8,8.1,8.1,227,116.37742,39.854237
金紫银平价海鲜城(万丰路店) 分店,/shop/563879,563879,海鲜,丰台区万丰路小井段808号 63898299,海鲜 婚宴酒店 六里桥/丽泽桥,扇贝 基围虾 鲈鱼,108,7.3,7.8,7.7,227,116.29987,39.882294
嘉和一品粥(三里河店) 分店,/shop/2059987,2059987,小吃快餐,西城区月坛南街73号 68515242,粥店 月坛,皮蛋瘦肉粥 虾饺 蟹黄烧麦,30,7.1,7.4,6.9,227,116.346,39.92007
呷哺呷哺(西单华威店) 分店,/shop/2899402,2899402,火锅,西城区西单北大街130号华威大厦8楼 ,其他火锅 西单,金针菇 豆皮 肥牛,41,7.9,6.9,6.8,227,116.380714,39.91772
大碗居(崇外店) 分店,/shop/4107166,4107166,北京菜,东城区东打磨厂街3号 67022728,家常菜 崇文门,鱼头泡饼 饺子 乾隆白菜,58,8.6,8.3,8.5,227,116.421555,39.90569
正院大宅门(五棵松店) 分店,/shop/2406484,2406484,北京菜,海淀区西翠路11号 68222256,官府菜 婚宴酒店 五棵松,佛跳墙 豌豆黄 口水鸡,189,7.9,8.9,8.4,226,116.28929,39.924694
永乐饭庄,/shop/509622,509622,北京菜,西城区安德路67-3号 82073630,家常菜 烤鸭 德外大街,烤鸭 宫爆鸡丁 坛子肉,50,7.4,7,7.1,226,116.39367,39.95782
祥八福卤煮店(东华门大街店) 分店,/shop/2332507,2332507,小吃快餐,东城区东华门大街31号 ,老北京小吃 王府井/东单,卤煮火烧 灌肠 卤煮,33,8,6.8,7.1,226,116.41185,39.92174
四川简阳羊肉汤(百子湾路店) 分店,/shop/2917123,2917123,火锅,朝阳区百子湾路16号 67710338,其他火锅 大望路,羊汤 羊杂 羊肉,64,8.4,6.6,6.7,226,116.493645,39.906734
盛世楼饭庄,/shop/511995,511995,小吃快餐,朝阳区金台里21号 85992472,老北京小吃 朝阳公园/团结湖,炸酱面 火锅 爆肚,69,8,8,7.8,226,116.484245,39.925056
美珍香(来福士店) 分店,/shop/3151276,3151276,小吃快餐,东城区东直门南大街1号来福士购物中心B1楼 ,熟食 食品茶酒 东直门,猪肉脯 牛肉脯 香肠,51,9.2,8.6,8.5,226,116.43872,39.946194
锦绣年华(立水桥店) 分店,/shop/2788978,2788978,川菜,朝阳区立汤路188号北方明珠大厦2楼 58604626,川菜 天通苑,毛血旺 宫保鸡丁 水煮鱼,65,7.8,8.3,8.1,226,116.42145,40.06399
黄记煌三汁焖锅(太平桥路店) 分店,/shop/1890769,1890769,川菜 火锅,丰台区太平桥路太平桥西里30号楼 63438073,其他火锅 香锅 六里桥/丽泽桥,鲶鱼 鸡翅 红薯,65,8.2,7.4,6.8,226,116.32387,39.889755
好记粥铺(工体店),/shop/515222,515222,小吃快餐,朝阳区工人体育场游泳场南门东侧 65537862,粥店 三里屯,手撕饼 皮蛋瘦肉粥 糊塌子,32,6.9,6.5,5.4,226,116.454285,39.932907
伯克王,/shop/514388,514388,小吃快餐,西城区车公庄大街2号院1楼7号 88364900,快餐/简餐 阜成门,大汉堡 奇士薯 洋葱圈,27,7.1,7.2,7.4,226,116.36045,39.93771
顺心宅老北京炸酱面,/shop/583424,583424,小吃快餐,朝阳区花家地小区水源五厂40号 64734107,炸酱面 望京,炸酱面 爆肚 灌肠,41,7.6,6.6,6.9,225,116.47701,39.99074
顺口溜(朝外店) 分店,/shop/3156556,3156556,小吃快餐,朝阳区朝阳门外大街乙12号昆泰大厦国际中心08室 59251303,其他小吃 朝外大街,腊汁肉夹馍 岐山臊子面 香锅扯面,26,7.7,7.7,7.4,225,116.47343,39.934036
三阳居四季涮肉,/shop/512655,512655,火锅,朝阳区水碓子3号 85969221,涮羊肉 朝阳公园/团结湖,鲜羊肉 糖蒜 黑百叶,70,8.3,7,7.6,225,116.47861,39.92957
赛百味(燕莎奥特莱斯店) 分店,/shop/515039,515039,西餐,朝阳区东四环南路9号燕莎奥特莱斯购物中心A座1楼东北侧 81600562,西式简餐 劲松/潘家园,金枪鱼 牛肉丸 意大利经典,26,6.6,5.8,5.4,225,116.49478,39.88482
庆丰包子铺(大山子店) 分店,/shop/2833144,2833144,小吃快餐,朝阳区酒仙桥路21号 64387897,包子 酒仙桥,包子 炒肝 泡菜,16,7.9,7.8,7.9,225,116.496056,39.980965
俏江南(环球贸易中心店) 分店,/shop/4744328,4744328,川菜,东城区北三环东路36号北京环球贸易中心D座2楼 84275866,川菜 婚宴酒店 安贞,江石滚肥牛 水煮鱼 海鲜锅巴,141,8.7,9.1,9,225,116.416756,39.973774
讲礼驴肉馆,/shop/561799,561799,北京菜,昌平区小汤山镇讲礼村讲礼大队对面四合院 61781501,农家菜 小汤山,驴肉火烧 酱驴肉 驴板肠,59,7.4,6.2,6.2,225,116.39625,40.154354
鸿运天外天烤鸭店(北下关店) 分店,/shop/508316,508316,北京菜,海淀区高梁桥斜街17号 62182910,烤鸭 北下关,烤鸭 葱油饼 宫保鸡丁,56,6.6,6.2,6.3,225,116.34723,39.953293
爆肚金生隆,/shop/2713423,2713423,小吃快餐,西城区德外安德路六铺炕1区6号楼南侧 65279051,老北京小吃 德外大街,爆肚 涮羊肉 肚仁,102,8.8,7.9,8.3,225,116.39671,39.958595
CATS 44号院,/shop/5664698,5664698,西餐,东城区北锣鼓巷44号 64040308,更多咖啡厅 西式简餐 安定门,蜜桃果酒 黑小猫 芒果西米露,40,7.8,8.7,8.3,225,116.40936,39.951523
雅佳川菜,/shop/2275249,2275249,川菜,海淀区志新路11号 62327251,川菜 五道口,水煮鱼 宫保鸡丁 烤鱼,46,7.7,7,7,224,116.37204,39.999905
门框胡同百年卤煮 分店,/shop/5724122,5724122,小吃快餐,西城区西直门内大街 ,老北京小吃 新街口,卤煮火烧 炸灌肠 灌肠,23,8.7,7.4,7.8,224,116.372284,39.9465
戈壁人家米粉(双井店) 分店,/shop/4124170,4124170,小吃快餐,朝阳区广渠路18号 ,粉面馆 双井,牛肉炒米粉 自制酸奶 鸡肉炒米粉,19,7.3,6.5,7.7,224,116.48202,39.89861
大成家(三里屯店) 分店,/shop/513954,513954,小吃快餐,朝阳区三里屯南街41号 64164757,快餐/简餐 三里屯,豆浆 卤肉饭 盐酥鸡块,28,7,7.2,7,224,116.49226,39.936733
阿道串烧工房(传媒大学店) 分店,/shop/2551888,2551888,小吃快餐,朝阳区定福庄西街 65791920,烧烤 定福庄,烤面包 烤翅 蜜汁烤翅,36,7.7,6.2,6.9,224,116.557,39.9217
小云南,/shop/4548448,4548448,川菜,东城区东皇城根北街28号 64019498,云南菜 婚宴酒店 东四,纳西薄荷茶香虾 菠萝饭 小云南山珍三拼,85,7.9,8.1,7.3,223,116.41318,39.93327
太熟悉家常菜(交大东路店) 分店,/shop/4673256,4673256,北京菜,海淀区交大东路17号 62232323,家常菜 婚宴酒店 北下关 西直门/动物园,宫保鸡丁 烤鸭 水煮鱼,57,8.1,8.3,8.2,223,116.354324,39.957912
拿渡麻辣香锅(广安门华联商厦店) 分店,/shop/3868468,3868468,川菜,西城区广安门外大街180号华联商厦3楼 63263002,香锅 广外大街,青笋 金针菇 午餐肉,57,7.5,7.8,7.5,223,116.34402,39.895187
康仔港式云吞粉面(官园店) 分店,/shop/2490793,2490793,小吃快餐,西城区车公庄大街4号 52604228,粉面馆 阜成门,鲜虾云吞面 云吞面 港式云吞面,30,7.1,7.1,7,223,116.35899,39.937763
宏状元粥店(燕莎店) 分店,/shop/512419,512419,小吃快餐,朝阳区麦子店街36号龙宝大厦1楼 65063858,粥店 亮马桥/三元桥,皮蛋瘦肉粥 焖面 肉饼,30,7.1,6.8,6.7,223,116.47506,39.95331
红红烤鸭店,/shop/561199,561199,北京菜,西城区太仆寺街48号 66021188,烤鸭 西单,烤鸭 宫爆鸡丁 带鱼,62,7,6.8,6.9,223,116.38562,39.918316
和合谷(国瑞店) 分店,/shop/3053743,3053743,小吃快餐,东城区崇文门外大街18号国瑞购物中心B1楼36号 67174909,快餐/简餐 崇文门,宫保鸡丁饭 鸡肉饭 东坡饭,21,7.6,7.8,7.7,223,116.42553,39.90441
番茄火锅(三元桥地中海风情店) 分店,/shop/4213699,4213699,火锅,朝阳区静安东里28号 64612345,其他火锅 亮马桥/三元桥,番茄锅底 油条 土豆泥,92,8.4,8.7,8.6,223,116.45629,39.96185
大鸭梨烤鸭店(北七家店) 分店,/shop/581663,581663,北京菜,昌平区北七家镇立汤路奥北宝迪底商58号 69756577,烤鸭 婚宴酒店 天通苑,烤鸭 宫保鸡丁 毛血旺,63,7.9,8.1,7.8,223,116.41866,40.1239
大懒龙,/shop/13310958,13310958,小吃快餐,西城区西便门外大街真武庙2条3号 56016818,老北京小吃 复兴门,猪肉懒龙 懒龙 红糖杂豆发糕,11,8.2,8,8.4,223,116.35904,39.910774
百度烤肉(梨园店) 分店,/shop/2254294,2254294,小吃快餐,通州区梨园轻轨站时尚街区底商 60527544,烧烤 梨园,五花肉 百度烤肉 牛肉,73,7.2,7.1,7.5,223,116.67329,39.88936
鑫方老鸭汤(学院路店) 分店,/shop/2911198,2911198,火锅,海淀区林业大学北路8-3号 82370297,其他火锅 五道口,酸萝卜老鸭汤 酸萝卜鸭汤锅 竹荪,48,8.7,7.3,7.9,222,116.35684,40.01323
田老师红烧肉(玉泉路店) 分店,/shop/2307733,2307733,小吃快餐,海淀区复兴路83号 66808391,快餐/简餐 五棵松,红烧肉 肉末酸豆角 咖喱鸡块,15,7,6.8,6.5,222,116.259865,39.914406
七星园,/shop/578291,578291,北京菜,朝阳区八里庄西里100号住邦2000商务楼II期东北楼1楼 85869219,家常菜 婚宴酒店 十里堡,水煮鱼 毛血旺 宫保鸡丁,52,7.7,7.7,7.5,222,116.499466,39.921192
拿渡麻辣香锅(世界城店) 分店,/shop/4526681,4526681,川菜,朝阳区东大桥路10号世界城D座同一首歌1楼 85907822,香锅 建外大街 国贸,金针菇 午餐肉 青笋,74,6.5,7.3,6.6,222,116.46099,39.922356
老北平菜馆,/shop/514656,514656,北京菜,西城区西单北大街109号西西友谊商场8楼 66115480,家常菜 西单,炒红果 炸灌肠 猪头肉卷饼,54,7.5,7.8,7.6,222,116.37983,39.92018
稻香村(中关村大街第9营业部) 分店,/shop/2962297,2962297,小吃快餐,海淀区中关村大街49号1楼 62512088,老北京小吃 面包西点 双榆树,牛舌饼 拿破仑 枣糕,28,9.1,8.5,8.5,222,116.32507,39.978355
大鸭梨烤鸭店(曙光花园店) 分店,/shop/1960003,1960003,北京菜,海淀区彰化路4-6号曙光花园望塔园6号楼 88454266,烤鸭 婚宴酒店 紫竹桥,烤鸭 蓝莓山药 水煮鱼,57,7.6,7.4,6.7,222,116.29554,39.9481
比格比萨(回龙观店) 分店,/shop/2654110,2654110,自助餐,昌平区回龙观华联商场3楼美食广场 80770816,比萨 自助餐 回龙观,奥尔良烤翅 蛋挞 披萨,54,6.5,7.1,6.8,222,116.338646,40.08243
壹条龙饭庄(前门大街店) 分店,/shop/511541,511541,火锅,东城区前门大街27号 63037895,涮羊肉 前门,涮羊肉 羊肉串 手切羊肉,61,6.8,6.5,6.7,221,116.404274,39.903328
庆丰包子铺(西单店) 分店,/shop/1895722,1895722,小吃快餐,西城区西四南大街107号 66179743,包子 西四,包子 炒肝 梅干菜包子,13,6.9,6.7,6,221,116.37986,39.92513
楼芝兰,/shop/6083011,6083011,新疆菜,昌平区立汤路186号龙德广场5楼 84823112,新疆菜 天通苑,大盘鸡 羊肉串 酸奶,71,7.9,8.5,8.2,221,116.42263,40.066067
老门框百年卤煮,/shop/2061307,2061307,小吃快餐,西城区门框胡同19号 ,老北京小吃 前门,卤煮 卤煮火烧 炸灌肠,20,8.8,7.2,8.2,221,116.40234,39.90293
胡大饭馆(东直门二店) 分店,/shop/6259928,6259928,川菜,东城区东直门内大街190号 64008897,川菜 东直门,麻辣小龙虾 馋嘴蛙仔 万州烤鱼,96,8.4,7.6,7.6,221,116.429146,39.946934
宏状元粥店(百盛店) 分店,/shop/2238007,2238007,小吃快餐,西城区复兴门内大街99号国旅长安大厦2楼 66018061,粥店 复兴门,扁豆焖面 皮蛋瘦肉粥 手抓饼,28,7.8,7,7.5,221,116.36555,39.913895
比格比萨(十里堡华堂店) 分店,/shop/4098793,4098793,西餐 自助餐,朝阳区朝阳路新城市广场3楼东侧 65571331,比萨 自助餐 十里堡,鸡翅 蛋挞 披萨,49,7,7.8,7.6,221,116.5118,39.92158
自然门餐厅,/shop/4068424,4068424,小吃快餐 北京菜,西城区广安门内大街251-2号 63019719,家常菜 烧烤 广内大街,烤鸡翅 宫保鸡丁 烤串,56,7.5,7.3,7.3,220,116.37107,39.89554
乾元串坊,/shop/2679766,2679766,小吃快餐,朝阳区元大都公园安定路出口路东 64438756,烧烤 安贞,肉串 骨肉相连 鸡翅,95,6,6.6,6.1,220,116.439445,39.983795
麻里麻里香锅(火神庙店) 分店,/shop/4506701,4506701,川菜,大兴区黄村东大街火神庙购物中心乐购超市B1楼 81297186,香锅 黄村,鱼豆腐 金针菇 培根,41,8.2,8.3,8.4,220,116.35867,39.68051
金马坊主题餐厅,/shop/2440786,2440786,北京菜,朝阳区小黄庄北街1号 84282279,云南菜 婚宴酒店 安贞,菠萝饭 香茅草烤鱼 黑三剁,51,7,6.8,6.9,220,116.41747,39.971752
粗粮人家(朝阳公园店) 分店,/shop/6147816,6147816,东北菜,朝阳区六里屯10号楼102室 51398882,东北菜 朝阳公园/团结湖,锅包肉 东北大拉皮 排骨鸡翅压地瓜,56,8.7,8.7,8.4,220,116.489746,39.939304
重庆好又来老谭记麻辣烫,/shop/2305603,2305603,小吃快餐,西城区永安路61-1号 ,麻辣烫 虎坊桥,金针菇 宽粉 鱼豆腐,18,8.1,6.1,6.5,219,116.40314,39.892826
一味一诚烤全鱼(国展店) 分店,/shop/6674891,6674891,川菜,朝阳区西坝河中街临6-7号 84540141,烤鱼 左家庄,香辣烤鱼 鱼香烤鱼 五椒牛魔王,66,9.1,8.8,8.8,219,116.449135,39.97003
小杨楼私房菜馆(动物园MINI店) 分店,/shop/10022899,10022899,北京菜,西城区西外大街141号 68998061,家常菜 创意菜 西直门/动物园 魏公村,抹茶绿豆糕 杨楼奶酪 蜜汁酥皮虾,54,8.5,8.7,9,219,116.34192,39.94423
麦当劳(奥林匹克公园店) 分店,/shop/2693824,2693824,小吃快餐,朝阳区奥林匹克公园 84374541,快餐/简餐 亚运村,酸奶 巨无霸 脆鸡堡,33,6.1,6.4,6,219,116.4,40.007034
利康兴伦烤鸭店,/shop/509737,509737,北京菜,朝阳区工人体育场南路15号 65523818,烤鸭 三里屯,烤鸭 盐水鸭肝 精品烤鸭,54,7.5,6.5,6.3,219,116.4542,39.932507
嘉和一品粥(东源店) 分店,/shop/565089,565089,小吃快餐,海淀区成府路35号东源大厦2楼东侧 62562091,粥店 五道口,皮蛋瘦肉粥 一品粥 生滚鱼片粥,29,7.7,7.3,7.2,219,116.343346,39.99891
嘉和一品粥(白纸坊店) 分店,/shop/2549848,2549848,小吃快餐,西城区白纸坊西街甲3号1楼 63514682,粥店 右安门,扁豆焖面 皮蛋瘦肉粥 嘉和鲜虾饺,27,7.5,7.6,7.3,219,116.36565,39.88411
鸿毛饺子(西直门店) 分店,/shop/1916689,1916689,小吃快餐,西城区西直门外大街6号1层 88316129,饺子 西直门/动物园,饺子 鸿毛相思饺 三鲜饺子,28,6.7,6.2,5.9,219,116.36005,39.9456
好伦哥(门头沟店) 分店,/shop/2073613,2073613,自助餐,近郊门头沟区新桥大街2号河滩贸易大楼1楼东侧 69822751,自助餐 门头沟,鸡翅 披萨 酸奶,49,7.1,7.7,7.8,219,116.106834,39.94927
大渔铁板烧(燕莎店) 分店,/shop/2357503,2357503,日本,朝阳区亮马桥路甲46号亚星大厦2楼 64612336,日式烧烤/铁板烧 日式自助 亮马桥/三元桥,火焰牛排 扇贝 鳕鱼,188,7.8,6.8,7.4,219,116.47525,39.95573
八戒蹄花锅,/shop/11565628,11565628,火锅,朝阳区西大望路工业大学对面龙福宫酒店一层 67336580,火锅 双井,蹄花锅 猪蹄 烧烤,55,7.7,7.7,8,219,116.48354,39.8863
左邻右舍褡裢火烧(美术馆后街店) 分店,/shop/2574670,2574670,小吃快餐,东城区美术馆后街50号内蒙古宾馆对面 84042321,老北京小吃 东四,褡裢火烧 炸灌肠 芥末墩,26,7.7,6.8,7.2,218,116.41561,39.93494
悦仙美食,/shop/2008789,2008789,北京菜,东城区翠花胡同31号 65245322,家常菜 婚宴酒店 王府井/东单,蒜泥肘子 五丝桶 锅塌豆腐,54,8.2,6.2,7,218,116.41455,39.93008
赛百味(苏州街店) 分店,/shop/2763811,2763811,西餐,海淀区苏州街18号长远天地大厦1楼 82609052,西式简餐 苏州桥,金枪鱼三明治 培根三明治 每日特价,21,8.7,8.3,8.5,218,116.31289,39.984573
金渝川菜(芍药居店) 分店,/shop/3626647,3626647,川菜,朝阳区芍药居甲3号 58490806,川菜 对外经贸,水煮鱼 酸菜鱼 铁板酱烧茄子,46,8.5,8.2,8.1,218,116.43774,39.987293
金手勺(永丰店) 分店,/shop/586746,586746,东北菜,海淀区西北旺镇六里屯村东2号 62441855,东北菜 上地,烀鱼 富贵豆腐 炖鲶鱼,48,7.8,6.6,6.6,218,116.25508,40.069233
惠丰老北京饺子楼,/shop/514916,514916,北京菜,西城区西四北大街乙199号 66165814,家常菜 西四,饺子 酥鱼 锅贴,48,7.9,7.4,7.5,218,116.3796,39.93196
管氏翅吧(亚运村店) 分店,/shop/2403868,2403868,小吃快餐,朝阳区慧忠路安慧里二区甲2号楼 64922202,烧烤 亚运村,鸡翅 疙瘩汤 羊肉串,47,8,6.4,6.8,218,116.4186,40.000404
呷哺呷哺(翠微店) 分店,/shop/2069983,2069983,火锅,海淀区复兴路33号翠微大厦5楼美食城 ,其他火锅 公主坟/万寿路,豆皮 羊肉 拼盘,37,7.8,6.5,6.8,218,116.30983,39.914143
川成元麻辣香锅(王府井店) 分店,/shop/2200936,2200936,川菜,东城区东长安街1号东方广场东方新天地B1楼大食代 ,香锅 王府井/东单,青笋 午餐肉 油豆皮,49,7,6.7,6.4,218,116.42351,39.91579
重庆饭店中餐厅,/shop/507640,507640,川菜,朝阳区西坝河光熙门北里15号 64228888,川菜 婚宴酒店 左家庄,毛血旺 辣子鸡 川北凉粉,77,8,7.8,7.6,217,116.44238,39.969482
张记面馆,/shop/509977,509977,小吃快餐,海淀区中关村南大街38号 62172489,粉面馆 婚宴酒店 魏公村,拌面 拉面 烤串,21,6.9,6.3,6,217,116.33151,39.95272
永和大王(广渠店) 分店,/shop/2498581,2498581,小吃快餐,朝阳区广渠路31号家乐福1楼 65073338,快餐/简餐 双井,豆浆 油条 馄饨,24,6.9,7.4,7.2,217,116.480034,39.89992
新辣道鱼火锅(珠江帝景店) 分店,/shop/3459703,3459703,火锅,朝阳区广渠路28号珠江帝景216号 58633747,鱼火锅 大望路,梭边鱼 瘦身海藻 徐妈豆腐,85,8.2,8.1,8,217,116.48586,39.897102
万龙洲海鲜大酒楼(燕莎店) 分店,/shop/511028,511028,海鲜,朝阳区亮马桥路39号第一上海中心1楼 64651818,粤菜 婚宴酒店 亮马桥/三元桥,龙虾 扇贝 螃蟹,176,7.8,8,7.9,217,116.4804,39.96009
四海凯悦,/shop/513074,513074,海鲜,朝阳区慧忠北里105号 64886666,粤菜 婚宴酒店 亚运村,鱼翅 鲍鱼 扇贝,336,7.5,8.3,8.5,217,116.41402,40.014286
绿川 分店,/shop/3363583,3363583,日本,朝阳区三里屯北路18号 64164861,日本料理 三里屯,刺身 寿司 海胆,282,9.1,8.3,8.4,217,116.460945,39.9413
呷哺呷哺(方庄店) 分店,/shop/511553,511553,火锅,丰台区方庄蒲方路24号方庄购物中心B1楼 ,其他火锅 方庄,小料 宽粉 羊肉,38,7.9,6.4,7.2,217,116.435265,39.871574
蒸爱鱼味无穷(畅春园店) 分店,/shop/5424611,5424611,川菜,海淀区颐和园路8号畅春园食街A18号 82611009,烤鱼 中关村,蒸鱼 千叶豆腐 怪味蒸鱼,53,7.8,7.9,7.9,216,116.31127,39.99473
渝久隆巫山烤全鱼(洋桥店) 分店,/shop/4170370,4170370,川菜,丰台区马家堡东路106号院1号月桂树酒店后侧 52529175,川菜 香锅 洋桥/木樨园,香辣烤鱼 麻辣烤鱼 豆豉烤鱼,36,7.8,7.5,7.4,216,116.39335,39.849117
松冈烧肉,/shop/2198647,2198647,日本,朝阳区好运街15号 58670231,日式烧烤/铁板烧 亮马桥/三元桥,柔软牛小排 牛舌 带骨牛排,234,9.1,8,8.1,216,116.477974,39.957027
尚品小笼,/shop/2090773,2090773,小吃快餐,海淀区海淀路19-1号 62654940,包子 中关村,鲜虾小笼包 小笼包 蟹粉小笼,32,7.1,7.2,6.2,216,116.317055,39.992188
美珍香(五道口店) 分店,/shop/2404228,2404228,小吃快餐,海淀区成府路28号五道口购物中心5楼12号 62666089,熟食 食品茶酒 五道口,猪肉脯 牛肉脯 鸡肉脯,50,9.2,8.6,8.6,216,116.34595,39.998074
锅儿滚,/shop/2280760,2280760,火锅,朝阳区朝阳门外大街昆泰国际中心步行街37-38号 58790999,其他火锅 朝外大街,老油条 咖喱锅 菊花蜜茶,83,7,7.8,7.2,216,116.45086,39.935406
稻香村(苏州街第15营业部) 分店,/shop/1760758,1760758,小吃快餐,海淀区小南庄41号5门 62527070,老北京小吃 食品茶酒 苏州桥,牛舌饼 枣糕 拿破仑,26,8.9,7.7,7.8,216,116.31303,39.973133
大馅饺子圆鑫餐馆,/shop/512646,512646,小吃快餐,东城区西堂子胡同13号 65279561,饺子 王府井/东单,饺子 蓑衣萝卜 炖鱼,38,8,7.4,7.3,216,116.422424,39.922646
半亩园(南礼士路店) 分店,/shop/510466,510466,小吃快餐,西城区南礼士路甲29号 68014368,快餐/简餐 月坛,赤豆粥 卤肉饭 牛腩饭,24,6.9,7.4,6.8,216,116.35908,39.913574
永和大王(华普店) 分店,/shop/2000731,2000731,小吃快餐,朝阳区朝阳门外大街19号华普超市1楼 65073338,快餐/简餐 朝外大街,豆浆 油条 冰豆浆,22,6.2,6.5,6,215,116.44522,39.93051
乐食派麻辣香锅(望京国际店) 分店,/shop/3590254,3590254,川菜,朝阳区望京街9号望京国际商业中心1楼 59203514,香锅 望京,青笋 麻辣香锅 午餐肉,55,7.7,7.7,7.2,215,116.48978,39.99612
好嫂子刀削面(回龙观店) 分店,/shop/2546692,2546692,小吃快餐,昌平区育知西路回龙观风雅园三区3号楼 81716678,粉面馆 回龙观,刀削面 绿豆沙 茄子豆角面,23,8.2,7.9,7.9,215,116.32898,40.08555
好嫂子刀削面(八角店) 分店,/shop/2002618,2002618,小吃快餐,石景山区石景山路25号石景山游乐园西门200米 68861176,粉面馆 古城/八角,猪蹄 排骨 牛肉面,37,8.7,7.8,7.9,215,116.21488,39.914833
海底捞火锅(万丰桥店) 分店,/shop/8018077,8018077,火锅,丰台区丰北路36号 83897276,其他火锅 六里桥/丽泽桥,虾滑 滑牛肉 抻面,97,9.1,9.1,9.4,215,116.30593,39.871876
呷哺呷哺(畅春园店) 分店,/shop/3153571,3153571,火锅,海淀区西苑草场5号畅春园食街 62627419,其他火锅 颐和园 中关村,麻酱 豆皮 羊肉,38,8,7.8,7.8,215,116.31127,39.99473
鲟香来绿色生态园(怀柔店) 分店,/shop/581585,581585,北京菜,近郊怀柔区红螺路39号 89682008,农家菜 怀柔,鲟鱼七吃 豆浆 开包豆腐,82,8.5,8.7,8.2,214,116.63041,40.381657
松林包子,/shop/2516227,2516227,小吃快餐,海淀区颐和园路5号北京大学内 ,包子 颐和园,三丁包 青菜包 皮蛋瘦肉粥,4,8.4,7.2,7.2,214,116.3125,40.001617
眉州东坡酒楼(将台店) 分店,/shop/510776,510776,川菜,朝阳区将台洼甲4号 59683350,川菜 婚宴酒店 望京,东坡肘子 眉州香肠 宫爆鸡丁,56,8.1,7.2,7.8,214,116.51774,39.957684
